Epoch,ReLU_train,ReLU_test,LeakyReLU_train,LeakyReLU_test,ELU_train,ELU_test
59,78.61111111111111,79.53703703703704,80.55555555555556,75.0925925925926,79.53703703703704,75.37037037037037
60,78.51851851851852,78.98148148148148,80.55555555555556,78.42592592592592,80.92592592592592,74.9074074074074
61,79.72222222222223,80.0,80.92592592592592,76.94444444444444,80.0,75.55555555555556
62,79.25925925925925,79.44444444444444,80.92592592592592,75.74074074074075,81.94444444444444,76.01851851851852
63,79.35185185185185,79.07407407407408,81.38888888888889,78.51851851851852,80.74074074074075,75.74074074074075
64,79.81481481481481,79.9074074074074,81.94444444444444,78.88888888888889,80.92592592592592,75.74074074074075
65,80.46296296296296,79.9074074074074,81.94444444444444,77.5,81.11111111111111,75.55555555555556
66,80.46296296296296,79.72222222222223,80.74074074074075,77.4074074074074,82.31481481481481,75.92592592592592
67,81.48148148148148,79.9074074074074,81.11111111111111,78.24074074074075,81.66666666666667,76.38888888888889
68,79.44444444444444,79.53703703703704,81.57407407407408,78.33333333333333,82.87037037037037,76.57407407407408
69,81.20370370370371,80.46296296296296,79.62962962962963,77.5925925925926,81.38888888888889,75.92592592592592
70,81.38888888888889,80.18518518518519,82.87037037037037,76.85185185185185,83.33333333333333,77.03703703703704
71,80.83333333333333,79.72222222222223,81.01851851851852,78.33333333333333,81.57407407407408,77.31481481481481
72,80.0925925925926,80.0,80.37037037037037,79.16666666666667,82.03703703703704,76.94444444444444
73,81.57407407407408,80.0925925925926,80.46296296296296,78.14814814814815,83.70370370370371,77.22222222222223
74,82.12962962962963,80.0925925925926,81.75925925925925,77.12962962962963,82.77777777777777,77.68518518518519
75,81.66666666666667,79.9074074074074,81.48148148148148,78.24074074074075,82.5925925925926,78.05555555555556
76,81.29629629629629,80.46296296296296,80.92592592592592,78.14814814814815,82.22222222222223,77.5925925925926
77,82.31481481481481,80.37037037037037,82.96296296296296,77.5925925925926,83.70370370370371,78.05555555555556
78,83.51851851851852,80.0925925925926,81.94444444444444,79.44444444444444,83.33333333333333,77.12962962962963
79,82.03703703703704,79.9074074074074,82.03703703703704,77.87037037037037,83.24074074074075,77.22222222222223
80,83.24074074074075,79.72222222222223,81.85185185185185,77.96296296296296,83.51851851851852,77.77777777777777
81,82.12962962962963,80.0,83.42592592592592,79.72222222222223,85.0,77.22222222222223
82,82.77777777777777,79.72222222222223,83.70370370370371,79.62962962962963,84.07407407407408,77.22222222222223
83,81.48148148148148,79.62962962962963,82.68518518518519,79.81481481481481,84.53703703703704,76.94444444444444
84,82.5,79.81481481481481,83.61111111111111,80.46296296296296,83.98148148148148,77.77777777777777
85,82.12962962962963,79.72222222222223,81.11111111111111,79.25925925925925,85.55555555555556,77.4074074074074
86,82.03703703703704,78.98148148148148,84.44444444444444,78.88888888888889,85.27777777777777,76.85185185185185
87,81.11111111111111,79.25925925925925,83.61111111111111,79.9074074074074,85.37037037037037,77.96296296296296
88,82.87037037037037,79.72222222222223,83.14814814814815,80.0925925925926,86.57407407407408,78.24074074074075
89,82.03703703703704,80.18518518518519,83.51851851851852,78.42592592592592,84.07407407407408,77.77777777777777
90,83.42592592592592,79.9074074074074,85.27777777777777,79.62962962962963,85.74074074074075,77.87037037037037
91,84.35185185185185,79.16666666666667,83.98148148148148,78.51851851851852,84.25925925925925,78.61111111111111
92,83.61111111111111,79.72222222222223,84.07407407407408,78.24074074074075,84.9074074074074,78.98148148148148
93,83.61111111111111,80.0925925925926,84.53703703703704,79.9074074074074,85.46296296296296,78.42592592592592
94,83.98148148148148,80.0925925925926,81.66666666666667,80.27777777777777,85.55555555555556,77.96296296296296
95,83.42592592592592,78.88888888888889,85.46296296296296,77.5925925925926,84.9074074074074,77.87037037037037
96,83.42592592592592,78.98148148148148,83.70370370370371,76.29629629629629,86.66666666666667,77.87037037037037
97,84.16666666666667,79.9074074074074,84.53703703703704,78.79629629629629,87.22222222222223,78.33333333333333
98,84.9074074074074,79.44444444444444,83.88888888888889,76.94444444444444,84.81481481481481,77.77777777777777
99,83.98148148148148,79.81481481481481,84.25925925925925,77.96296296296296,86.48148148148148,78.61111111111111
100,84.35185185185185,79.81481481481481,83.88888888888889,77.03703703703704,84.53703703703704,78.98148148148148
101,85.46296296296296,79.16666666666667,84.16666666666667,76.66666666666667,87.5925925925926,79.16666666666667
102,83.70370370370371,78.79629629629629,84.62962962962963,76.94444444444444,86.20370370370371,78.51851851851852
103,84.44444444444444,80.0,85.18518518518519,78.24074074074075,86.66666666666667,78.33333333333333
104,85.0925925925926,80.27777777777777,84.81481481481481,78.24074074074075,88.14814814814815,78.42592592592592
105,84.81481481481481,79.07407407407408,85.0,78.79629629629629,86.85185185185185,78.51851851851852
106,85.64814814814815,78.98148148148148,85.27777777777777,79.07407407407408,87.5925925925926,79.44444444444444
107,84.07407407407408,80.0,85.37037037037037,79.62962962962963,87.03703703703704,78.24074074074075
108,84.81481481481481,79.16666666666667,84.72222222222223,78.61111111111111,88.14814814814815,78.61111111111111
109,85.18518518518519,79.72222222222223,86.66666666666667,78.79629629629629,87.96296296296296,78.51851851851852
110,86.01851851851852,79.81481481481481,85.55555555555556,78.61111111111111,87.68518518518519,79.25925925925925
111,85.64814814814815,78.79629629629629,85.83333333333333,77.4074074074074,87.4074074074074,79.44444444444444
112,84.62962962962963,79.07407407407408,83.24074074074075,76.48148148148148,88.51851851851852,78.70370370370371
113,86.66666666666667,78.88888888888889,86.66666666666667,77.87037037037037,88.98148148148148,79.72222222222223
114,85.55555555555556,80.27777777777777,85.18518518518519,79.35185185185185,88.33333333333333,79.16666666666667
115,87.4074074074074,79.62962962962963,86.48148148148148,79.07407407407408,88.42592592592592,78.61111111111111
116,86.48148148148148,80.0925925925926,85.92592592592592,77.12962962962963,88.51851851851852,79.16666666666667
117,85.92592592592592,80.83333333333333,85.64814814814815,76.48148148148148,88.70370370370371,79.07407407407408
118,85.55555555555556,80.83333333333333,84.53703703703704,79.81481481481481,88.88888888888889,78.98148148148148
119,85.92592592592592,79.9074074074074,86.94444444444444,79.16666666666667,88.24074074074075,79.16666666666667
120,86.38888888888889,79.62962962962963,86.11111111111111,76.66666666666667,88.51851851851852,79.25925925925925
121,87.22222222222223,79.07407407407408,86.38888888888889,78.24074074074075,90.74074074074075,78.70370370370371
122,87.87037037037037,78.88888888888889,85.55555555555556,79.07407407407408,89.72222222222223,78.70370370370371
123,86.94444444444444,78.51851851851852,85.74074074074075,78.79629629629629,88.79629629629629,80.18518518518519
124,86.57407407407408,79.9074074074074,86.94444444444444,79.07407407407408,90.92592592592592,80.18518518518519
125,87.31481481481481,79.62962962962963,87.5925925925926,80.18518518518519,88.70370370370371,78.70370370370371
126,87.12962962962963,79.16666666666667,86.29629629629629,78.61111111111111,89.35185185185185,79.53703703703704
127,86.57407407407408,78.51851851851852,86.38888888888889,79.07407407407408,89.07407407407408,77.5925925925926
128,86.48148148148148,79.35185185185185,88.42592592592592,79.53703703703704,89.16666666666667,79.35185185185185
129,87.12962962962963,79.35185185185185,87.5925925925926,79.81481481481481,91.11111111111111,79.53703703703704
130,86.85185185185185,79.81481481481481,87.31481481481481,78.70370370370371,89.44444444444444,79.62962962962963
131,86.11111111111111,80.0925925925926,87.68518518518519,79.44444444444444,88.61111111111111,80.37037037037037
132,86.94444444444444,81.20370370370371,86.38888888888889,78.61111111111111,90.46296296296296,80.74074074074075
133,86.75925925925925,79.53703703703704,87.5925925925926,77.96296296296296,90.83333333333333,80.27777777777777
134,87.03703703703704,79.44444444444444,88.24074074074075,79.25925925925925,91.11111111111111,79.62962962962963
135,87.4074074074074,79.72222222222223,87.5925925925926,79.44444444444444,91.11111111111111,78.61111111111111
136,86.75925925925925,80.55555555555556,88.33333333333333,77.87037037037037,91.38888888888889,79.35185185185185
137,88.51851851851852,80.0925925925926,87.31481481481481,76.66666666666667,91.57407407407408,79.53703703703704
138,87.22222222222223,80.74074074074075,89.35185185185185,76.85185185185185,91.57407407407408,80.27777777777777
139,87.22222222222223,80.83333333333333,89.07407407407408,76.94444444444444,90.37037037037037,79.53703703703704
140,87.4074074074074,81.01851851851852,89.07407407407408,78.61111111111111,91.75925925925925,80.27777777777777
141,88.70370370370371,80.64814814814815,87.4074074074074,78.79629629629629,92.77777777777777,80.37037037037037
142,86.85185185185185,81.11111111111111,89.53703703703704,75.92592592592592,91.20370370370371,79.44444444444444
143,87.22222222222223,81.29629629629629,88.05555555555556,76.75925925925925,91.66666666666667,79.72222222222223
144,88.14814814814815,80.37037037037037,88.70370370370371,78.51851851851852,91.11111111111111,79.62962962962963
145,89.07407407407408,80.92592592592592,90.18518518518519,77.68518518518519,92.31481481481481,79.44444444444444
146,87.68518518518519,81.57407407407408,89.16666666666667,77.31481481481481,91.29629629629629,79.53703703703704
147,88.05555555555556,82.03703703703704,88.33333333333333,79.62962962962963,92.5,79.25925925925925
148,88.24074074074075,82.22222222222223,88.24074074074075,80.83333333333333,92.4074074074074,80.27777777777777
149,88.51851851851852,81.01851851851852,89.35185185185185,79.25925925925925,92.5,80.0
150,87.5,80.0925925925926,89.16666666666667,80.27777777777777,90.92592592592592,80.83333333333333
151,87.87037037037037,81.48148148148148,89.81481481481481,80.0925925925926,92.87037037037037,79.44444444444444
152,89.72222222222223,80.64814814814815,89.44444444444444,78.42592592592592,93.24074074074075,80.27777777777777
153,88.14814814814815,79.25925925925925,88.98148148148148,76.85185185185185,91.01851851851852,80.18518518518519
154,89.81481481481481,79.72222222222223,87.68518518518519,77.31481481481481,92.96296296296296,80.46296296296296
155,88.88888888888889,80.83333333333333,89.53703703703704,76.94444444444444,92.4074074074074,79.9074074074074
156,88.70370370370371,80.46296296296296,89.35185185185185,75.83333333333333,93.05555555555556,80.0
157,89.81481481481481,80.0925925925926,89.07407407407408,79.16666666666667,93.61111111111111,79.72222222222223
158,90.37037037037037,80.18518518518519,89.35185185185185,80.83333333333333,93.61111111111111,80.0
159,89.16666666666667,80.27777777777777,89.35185185185185,80.64814814814815,92.77777777777777,79.62962962962963
160,88.51851851851852,79.62962962962963,88.98148148148148,78.88888888888889,93.05555555555556,79.16666666666667
161,89.25925925925925,79.53703703703704,87.96296296296296,80.27777777777777,92.22222222222223,79.35185185185185
162,88.05555555555556,80.74074074074075,88.70370370370371,81.85185185185185,93.88888888888889,80.46296296296296
163,88.61111111111111,81.38888888888889,89.35185185185185,82.4074074074074,93.51851851851852,80.18518518518519
164,89.35185185185185,80.55555555555556,89.72222222222223,82.5,92.68518518518519,80.55555555555556
165,88.42592592592592,81.20370370370371,89.9074074074074,81.66666666666667,92.5925925925926,80.0
166,88.70370370370371,80.83333333333333,89.53703703703704,80.27777777777777,92.77777777777777,79.81481481481481
167,89.25925925925925,79.9074074074074,90.27777777777777,79.72222222222223,93.79629629629629,80.46296296296296
168,90.0925925925926,78.61111111111111,90.0,81.29629629629629,92.5,80.37037037037037
169,90.37037037037037,80.18518518518519,90.37037037037037,80.92592592592592,93.61111111111111,80.0
170,89.35185185185185,80.64814814814815,89.53703703703704,81.01851851851852,93.79629629629629,79.9074074074074
171,89.44444444444444,80.37037037037037,90.46296296296296,81.38888888888889,93.51851851851852,79.9074074074074
172,90.55555555555556,80.37037037037037,90.0925925925926,79.35185185185185,93.42592592592592,80.0925925925926
173,89.72222222222223,80.92592592592592,88.98148148148148,77.68518518518519,92.68518518518519,79.53703703703704
174,90.55555555555556,81.20370370370371,89.72222222222223,80.83333333333333,94.25925925925925,79.35185185185185
175,90.0,80.92592592592592,90.83333333333333,80.46296296296296,93.05555555555556,79.81481481481481
176,91.48148148148148,80.46296296296296,89.9074074074074,78.98148148148148,93.05555555555556,79.35185185185185
177,88.05555555555556,80.74074074074075,89.62962962962963,80.55555555555556,92.68518518518519,79.25925925925925
178,89.53703703703704,82.31481481481481,90.0,78.98148148148148,93.79629629629629,79.25925925925925
179,88.61111111111111,81.94444444444444,90.18518518518519,72.96296296296296,95.0,78.88888888888889
180,89.81481481481481,81.66666666666667,89.81481481481481,75.18518518518519,95.0925925925926,79.62962962962963
181,90.27777777777777,81.57407407407408,90.0925925925926,78.88888888888889,92.5925925925926,78.88888888888889
182,91.11111111111111,81.11111111111111,90.92592592592592,80.27777777777777,93.14814814814815,79.07407407407408
183,89.9074074074074,81.11111111111111,90.18518518518519,80.18518518518519,93.51851851851852,79.62962962962963
184,89.35185185185185,81.11111111111111,91.29629629629629,78.51851851851852,94.16666666666667,78.88888888888889
185,90.27777777777777,80.92592592592592,90.64814814814815,77.68518518518519,94.07407407407408,79.62962962962963
186,89.62962962962963,81.57407407407408,91.29629629629629,77.12962962962963,94.62962962962963,80.0925925925926
187,90.0925925925926,81.75925925925925,91.75925925925925,77.77777777777777,94.72222222222223,78.98148148148148
188,90.64814814814815,82.03703703703704,90.83333333333333,78.42592592592592,94.44444444444444,80.64814814814815
189,90.27777777777777,82.03703703703704,91.57407407407408,77.5925925925926,93.88888888888889,80.18518518518519
190,90.74074074074075,81.57407407407408,91.11111111111111,78.05555555555556,94.72222222222223,79.62962962962963
191,90.74074074074075,81.57407407407408,90.64814814814815,79.72222222222223,93.61111111111111,77.96296296296296
192,90.0,80.92592592592592,91.38888888888889,78.98148148148148,94.44444444444444,79.35185185185185
193,89.44444444444444,81.48148148148148,91.48148148148148,81.01851851851852,95.0,79.35185185185185
194,90.83333333333333,81.66666666666667,91.11111111111111,81.66666666666667,93.79629629629629,79.9074074074074
195,90.0,81.66666666666667,91.57407407407408,78.33333333333333,94.25925925925925,78.33333333333333
196,90.18518518518519,81.75925925925925,90.64814814814815,75.64814814814815,94.72222222222223,80.18518518518519
197,91.29629629629629,81.85185185185185,91.66666666666667,77.22222222222223,95.37037037037037,80.0
198,89.53703703703704,82.12962962962963,90.83333333333333,78.14814814814815,95.18518518518519,80.18518518518519
199,90.64814814814815,81.94444444444444,91.66666666666667,77.87037037037037,93.79629629629629,79.53703703703704
200,90.83333333333333,82.12962962962963,92.12962962962963,78.33333333333333,94.9074074074074,80.0
201,91.01851851851852,82.03703703703704,90.64814814814815,80.92592592592592,94.9074074074074,80.0925925925926
202,90.55555555555556,82.22222222222223,91.38888888888889,82.5925925925926,94.07407407407408,79.62962962962963
203,91.01851851851852,81.20370370370371,91.57407407407408,81.48148148148148,95.0,79.72222222222223
204,90.18518518518519,80.37037037037037,91.94444444444444,80.83333333333333,94.9074074074074,79.07407407407408
205,91.20370370370371,80.92592592592592,92.31481481481481,78.88888888888889,94.9074074074074,79.53703703703704
206,90.83333333333333,80.83333333333333,90.37037037037037,80.0925925925926,95.83333333333333,80.37037037037037
207,91.48148148148148,81.57407407407408,90.18518518518519,82.5925925925926,93.79629629629629,80.83333333333333
208,91.48148148148148,81.85185185185185,91.20370370370371,82.5925925925926,95.18518518518519,80.27777777777777
209,91.94444444444444,81.66666666666667,91.57407407407408,77.77777777777777,95.37037037037037,79.81481481481481
210,90.55555555555556,82.87037037037037,90.55555555555556,79.72222222222223,94.9074074074074,79.25925925925925
211,90.0,82.96296296296296,92.5,82.96296296296296,94.81481481481481,79.25925925925925
212,92.5,82.22222222222223,91.01851851851852,83.05555555555556,94.72222222222223,79.44444444444444
213,92.4074074074074,80.55555555555556,91.20370370370371,81.48148148148148,94.44444444444444,79.16666666666667
214,92.68518518518519,81.57407407407408,90.83333333333333,80.83333333333333,96.38888888888889,79.9074074074074
215,91.29629629629629,82.31481481481481,91.57407407407408,80.64814814814815,95.37037037037037,80.0925925925926
216,91.20370370370371,83.05555555555556,92.31481481481481,81.75925925925925,95.27777777777777,80.83333333333333
217,90.46296296296296,82.87037037037037,91.38888888888889,80.46296296296296,95.27777777777777,80.18518518518519
218,90.64814814814815,82.22222222222223,92.12962962962963,77.96296296296296,95.37037037037037,79.44444444444444
219,91.66666666666667,81.38888888888889,93.79629629629629,79.16666666666667,95.74074074074075,78.98148148148148
220,91.57407407407408,81.29629629629629,93.42592592592592,82.87037037037037,95.74074074074075,79.44444444444444
221,91.94444444444444,81.94444444444444,91.20370370370371,82.31481481481481,96.20370370370371,78.33333333333333
222,90.0925925925926,81.85185185185185,93.14814814814815,79.9074074074074,94.81481481481481,79.35185185185185
223,91.66666666666667,80.64814814814815,91.75925925925925,78.33333333333333,96.11111111111111,79.25925925925925
224,92.77777777777777,81.01851851851852,92.12962962962963,80.83333333333333,95.92592592592592,79.16666666666667
